"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"01002099999","2023-11-11T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","290,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0115,1","-0136,1","10179,1","240,M,-0112,1","240,N,-0118,1","99999,9,10167,1",,,"3,99,0090,1,999","SYN07601002 46/// /2906 11115 21136 30167 40179 54001 333 11112 21118 90710 91109=","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-11-11T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","180,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0103,1","-0128,1","10171,1","240,M,-0103,1","240,N,-0109,1","99999,9,10158,1",,,"3,99,0070,1,999","SYN07601002 46/// /1805 11103 21128 30158 40171 54002 333 11103 21109 90710 91107=","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-11-11T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","140,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0112,1","-0153,1","10142,1","240,M,-0098,1","240,N,-0112,1","99999,9,10130,1","6,1,024,1,+999,9",,"3,99,0060,1,999","SYN07601002 46/// /1406 11112 21153 30130 40142 56024 333 11098 21112 90710 91106=",
"01002099999","2023-11-11T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","140,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0049,1","-0097,1","10086,1","240,M,-0043,1","240,N,-0062,1","99999,9,10074,1","7,1,025,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /1407 11049 21097 30074 40086 57025 333 11043 21062 90710 91109=",
"01002099999","2023-11-12T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","281,1,N,0100,1","99999,9,9,9","999999,9,9,9","-0049,1","-0071,1","10075,1",,,"99999,9,10063,1","7,1,011,1,+999,9","0115,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-12T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","280,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0073,1","-0098,1","10074,1","240,M,-0068,1","240,N,-0075,1","99999,9,10062,1","7,9,001,9,+999,9",,"3,99,0140,1,999","SYN07601002 46/// /2812 11073 21098 30062 40074 54001 333 11068 21075 90710 91114=","Q01.1    3APC3  Q024     3APCTEN"
"01002099999","2023-11-12T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","270,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0083,1","-0118,1","10072,1","240,M,-0078,1","240,N,-0084,1","99999,9,10060,1","3,1,004,1,+999,9",,"3,99,0170,1,999","SYN07601002 46/// /2712 11083 21118 30060 40072 53004 333 11078 21084 90710 91117=",
"01002099999","2023-11-12T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","280,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0118,1","-0132,1","10086,1","240,M,-0109,1","240,N,-0119,1","99999,9,10074,1","3,1,015,1,+999,9",,"3,99,0140,1,999","SYN07601002 46/// /2811 11118 21132 30074 40086 53015 333 11109 21119 90710 91114=",
"01002099999","2023-11-12T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","310,1,N,0056,1","99999,9,9,9","999999,9,9,9","-0120,1","-0139,1","10105,1",,,"99999,9,10093,1","2,1,010,1,+999,9","0082,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-13T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","350,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0130,1","-0158,1","10144,1","240,M,-0126,1","240,N,-0130,1","99999,9,10132,1","2,1,012,1,+999,9",,"3,99,0080,1,999","SYN07601002 46/// /3505 11130 21158 30132 40144 52012 333 11126 21130 90710 91108=",
"01002099999","2023-11-13T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","350,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0131,1","-0159,1","10152,1","240,M,-0130,1","240,N,-0134,1","99999,9,10140,1","4,1,000,1,+999,9",,"3,99,0080,1,999","SYN07601002 46/// /3506 11131 21159 30140 40152 54000 333 11130 21134 90710 91108=",
"01002099999","2023-11-13T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","350,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0133,1","-0164,1","10150,1","240,M,-0131,1","240,N,-0134,1","99999,9,10138,1",,,"3,99,0080,1,999","SYN07601002 46/// /3506 11133 21164 30138 40150 54001 333 11131 21134 90710 91108=","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-11-14T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","360,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0145,1","-0163,1","10155,1","240,M,-0141,1","240,N,-0148,1","99999,9,10142,1","2,1,006,1,+999,9",,"3,99,0110,1,999","SYN07601002 46/// /3607 11145 21163 30142 40155 52006 333 11141 21148 90710 91111=",
"01002099999","2023-11-14T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","330,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0161,1","-0193,1","10174,1","240,M,-0158,1","240,N,-0162,1","99999,9,10161,1","2,1,012,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /3305 11161 21193 30161 40174 52012 333 11158 21162 90710 91109=",
"01002099999","2023-11-14T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","300,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0164,1","-0190,1","10184,1","240,M,-0162,1","240,N,-0172,1","99999,9,10171,1","2,1,005,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /3006 11164 21190 30171 40184 52005 333 11162 21172 90710 91107=",
"01002099999","2023-11-14T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","308,1,N,0086,1","99999,9,9,9","999999,9,9,9","-0162,1","-0188,1","10193,1","120,M,-0159,1","120,N,-0163,1","99999,9,10180,1","5,1,002,1,+999,9","0095,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-15T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","293,1,N,0075,1","99999,9,9,9","999999,9,9,9","-0167,1","-0187,1","10196,1",,,"99999,9,10183,1","3,1,003,1,+999,9","0098,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-15T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","270,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0174,1","-0195,1","10201,1","240,M,-0167,1","240,N,-0175,1","99999,9,10188,1","3,1,005,1,+999,9",,"3,99,0110,1,999","SYN07601002 46/// /2708 11174 21195 30188 40201 53005 333 11167 21175 90710 91111=",
"01002099999","2023-11-15T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","270,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0166,1","-0186,1","10196,1","240,M,-0162,1","240,N,-0169,1","99999,9,10184,1","9,9,001,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /2707 11166 21186 30184 40196 50001 333 11162 21169 90710 91109=",
"01002099999","2023-11-15T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","280,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0149,1","-0168,1","10186,1","240,M,-0147,1","240,N,-0152,1","99999,9,10173,1","7,1,007,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /2806 11149 21168 30173 40186 57007 333 11147 21152 90710 91107=",
"01002099999","2023-11-15T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","289,1,N,0036,1","99999,9,9,9","999999,9,9,9","-0150,1","-0170,1","10162,1",,,"99999,9,10149,1","7,1,014,1,+999,9","0051,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-16T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","170,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0148,1","-0165,1","10123,1","240,M,-0146,1","240,N,-0149,1","99999,9,10111,1","7,1,020,1,+999,9",,"3,99,0030,1,999","SYN07601002 46/// /1703 11148 21165 30111 40123 57020 333 11146 21149 90710 91103=",
"01002099999","2023-11-16T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","120,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0138,1","-0156,1","10079,1","240,M,-0136,1","240,N,-0149,1","99999,9,10066,1","7,1,014,1,+999,9",,"3,99,0080,1,999","SYN07601002 46/// /1205 11138 21156 30066 40079 57014 333 11136 21149 90710 91108=",
"01002099999","2023-11-16T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","150,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0120,1","-0169,1","10058,1","240,M,-0117,1","240,N,-0139,1","99999,9,10046,1","7,1,008,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /1504 11120 21169 30046 40058 57008 333 11117 21139 90710 91107=",
"01002099999","2023-11-16T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","160,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0113,1","-0142,1","10065,1","240,M,-0104,1","240,N,-0113,1","99999,9,10053,1","2,1,006,1,+999,9",,"3,99,0050,1,999","SYN07601002 46/// /1605 11113 21142 30053 40065 52006 333 11104 21113 90710 91105=",
"01002099999","2023-11-16T23:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","019,1,N,0088,1","99999,9,9,9","999999,9,9,9","-0092,1","-0113,1","10065,5","120,M,-0090,1","120,N,-0106,1","99999,9,10057,1","2,1,007,1,+999,9","0098,1","9,99,0088,1,999","SYN004BUFR",
"01002099999","2023-11-17T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","300,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0134,1","-0154,1","10093,1","240,M,-0126,1","240,N,-0134,1","99999,9,10081,1","2,1,019,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /3006 11134 21154 30081 40093 52019 333 11126 21134 90710 91109=",
"01002099999","2023-11-17T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","280,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0153,1","-0173,1","10111,1","240,M,-0150,1","240,N,-0155,1","99999,9,10099,1","1,1,007,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /2806 11153 21173 30099 40111 51007 333 11150 21155 90710 91109=",
"01002099999","2023-11-17T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","300,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0161,1","-0182,1","10128,1","240,M,-0157,1","240,N,-0161,1","99999,9,10115,1","1,1,007,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /3007 11161 21182 30115 40128 51007 333 11157 21161 90710 91109=",
"01002099999","2023-11-17T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","306,1,N,0040,1","99999,9,9,9","999999,9,9,9","-0157,1","-0181,1","10143,1",,,"99999,9,10131,1","1,1,011,1,+999,9","0069,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-18T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","317,1,N,0057,1","99999,9,9,9","999999,9,9,9","-0155,1","-0178,1","10151,1",,,"99999,9,10138,1","2,1,007,1,+999,9","0078,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-18T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","340,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0140,1","-0171,1","10156,1","240,M,-0139,1","240,N,-0147,1","99999,9,10143,1","2,1,005,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /3405 11140 21171 30143 40156 52005 333 11139 21147 90710 91107=",
"01002099999","2023-11-18T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","310,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0134,1","-0160,1","10163,1","240,M,-0133,1","240,N,-0137,1","99999,9,10151,1","9,9,000,1,+999,9",,"3,99,0100,1,999","SYN07601002 46/// /3106 11134 21160 30151 40163 50000 333 11133 21137 90710 91110=",
"01002099999","2023-11-18T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","020,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0149,1","-0177,1","10179,1","240,M,-0146,1","240,N,-0150,1","99999,9,10166,1","2,1,007,1,+999,9",,"3,99,0080,1,999","SYN07601002 46/// /0206 11149 21177 30166 40179 52007 333 11146 21150 90710 91108=",
"01002099999","2023-11-18T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","139,1,N,0065,1","99999,9,9,9","999999,9,9,9","-0160,1","-0186,1","10173,1",,,"99999,9,10161,1","7,1,003,1,+999,9","0084,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-18T23:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","146,1,N,0053,1","99999,9,9,9","999999,9,9,9","-0154,1","-0186,1","10168,1",,,"99999,9,10155,1","6,1,006,1,+999,9","0071,1","9,99,0058,1,999","SYN004BUFR",
"01002099999","2023-11-19T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","150,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0163,1","-0198,1","10152,1","240,M,-0139,1","240,N,-0163,1","99999,9,10140,1","8,1,012,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /1505 11163 21198 30140 40152 58012 333 11139 21163 90710 91107=",
"01002099999","2023-11-19T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","150,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0132,1","-0162,1","10122,1","240,M,-0130,1","240,N,-0142,1","99999,9,10109,1","7,1,012,1,+999,9",,"3,99,0080,1,999","SYN07601002 46/// /1507 11132 21162 30109 40122 57012 333 11130 21142 90710 91108=",
"01002099999","2023-11-19T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","140,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0120,1","-0167,1","10084,1","240,M,-0120,1","240,N,-0132,1","99999,9,10072,1","7,1,023,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /1406 11120 21167 30072 40084 57023 333 11120 21132 90710 91107=",
"01002099999","2023-11-19T20:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","155,1,N,0045,1","99999,9,9,9","999999,9,9,9","-0085,1","-0128,1","10051,1",,,"99999,9,10039,1","8,1,019,1,+999,9","0078,1","9,99,0071,1,999","SYN004BUFR",
"01002099999","2023-11-19T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","180,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0074,1","-0121,1","10048,1","240,M,-0070,1","240,N,-0086,1","99999,9,10036,1","8,1,015,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /1808 11074 21121 30036 40048 58015 333 11070 21086 90710 91109=",
"01002099999","2023-11-20T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","200,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0040,1","-0068,1","10028,1","240,M,-0030,1","240,N,-0047,1","99999,9,10016,1","6,1,008,1,+999,9",,"3,99,0110,1,999","SYN07601002 46/// /2009 11040 21068 30016 40028 56008 333 11030 21047 90710 91111=",
"01002099999","2023-11-20T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","320,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0084,1","-0093,1","10044,1","240,M,-0078,1","240,N,-0084,1","99999,9,10032,1","2,1,009,1,+999,9",,"3,99,0050,1,999","SYN07601002 46/// /3204 11084 21093 30032 40044 52009 333 11078 21084 90710 91105=",
"01002099999","2023-11-20T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","130,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0083,1","-0099,1","10033,1","240,M,-0076,1","240,N,-0083,1","99999,9,10021,1","7,1,007,1,+999,9",,"3,99,0030,1,999","SYN07601002 46/// /1302 11083 21099 30021 40033 57007 333 11076 21083 90710 91103=",
"01002099999","2023-11-20T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","130,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0064,1","-0080,1","10009,1","240,M,-0060,1","240,N,-0065,1","99999,9,09997,1","7,1,015,1,+999,9",,"3,99,0050,1,999","SYN07601002 46/// /1305 11064 21080 39997 40009 57015 333 11060 21065 90710 91105=",
"01002099999","2023-11-21T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","120,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0046,1","-0064,1","09954,1","240,M,-0041,1","240,N,-0051,1","99999,9,09943,1","7,1,036,1,+999,9",,"3,99,0130,1,999","SYN07601002 46/// /1211 11046 21064 39943 49954 57036 333 11041 21051 90710 91113=",
"01002099999","2023-11-21T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","170,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0010,1","-0056,1","09902,1","240,M,-0009,1","240,N,-0043,1","99999,9,09890,1","6,1,023,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /1709 11010 21056 39890 49902 56023 333 11009 21043 90710 91109=",
"01002099999","2023-11-21T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","270,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0014,1","-0039,1","09917,1","240,M,-0014,1","240,N,-0025,1","99999,9,09905,1","2,1,005,1,+999,9",,"3,99,0060,1,999","SYN07601002 46/// /2704 11014 21039 39905 49917 52005 333 11014 21025 90710 91106=",
"01002099999","2023-11-21T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","138,1,N,0062,1","99999,9,9,9","999999,9,9,9","-0010,1","-0051,1","09879,1",,,"99999,9,09868,1","6,1,026,1,+999,9","0069,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-22T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","130,1,N,0150,1","99999,9,9,N","999999,9,9,9","+0014,1","-0020,1","09775,1","240,M,+0020,1","240,N,+0014,1","99999,9,09763,1","7,1,011,1,+999,9",,"3,99,0170,1,999","SYN07601002 46/// /1315 10014 21020 39763 49775 57011 333 10020 20014 90710 91117=",
"01002099999","2023-11-22T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","130,1,N,0200,1","99999,9,9,N","999999,9,9,9","-0007,1","-0018,1","09784,1","240,M,-0002,1","240,N,-0008,1","99999,9,09773,1","3,1,012,1,+999,9",,"3,99,0230,1,999","SYN07601002 46/// /1320 11007 21018 39773 49784 53012 333 11002 21008 90710 91123=",
"01002099999","2023-11-22T20:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","132,1,N,0175,1","99999,9,9,9","999999,9,9,9","-0007,1","-0026,1","09797,1","120,M,-0006,1","120,N,-0007,1","99999,9,09785,1","1,1,014,1,+999,9","0216,1","9,99,0195,1,999","SYN004BUFR",
"01002099999","2023-11-22T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","141,1,N,0164,1","99999,9,9,9","999999,9,9,9","-0009,1","-0031,1","09817,1","120,M,-0006,1","120,N,-0009,1","99999,9,09805,1","1,1,035,1,+999,9","0207,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-22T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","122,1,N,0135,1","99999,9,9,9","999999,9,9,9","-0007,1","-0035,1","09837,1","120,M,-0006,1","120,N,-0007,1","99999,9,09826,1","1,1,054,1,+999,9","0191,1","9,99,0169,1,999","SYN004BUFR",
"01002099999","2023-11-23T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","140,1,N,0180,1","99999,9,9,N","999999,9,9,9","-0015,1","-0039,1","09881,1","240,M,-0012,1","240,N,-0016,1","99999,9,09869,1","3,1,034,1,+999,9",,"3,99,0220,1,999","SYN07601002 46/// /1418 11015 21039 39869 49881 53034 333 11012 21016 90710 91122=",
"01002099999","2023-11-23T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","140,1,N,0150,1","99999,9,9,N","999999,9,9,9","-0024,1","-0048,1","09966,1","240,M,-0016,1","240,N,-0024,1","99999,9,09954,1","1,1,040,1,+999,9",,"3,99,0210,1,999","SYN07601002 46/// /1415 11024 21048 39954 49966 51040 333 11016 21024 90710 91121=",
"01002099999","2023-11-23T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","140,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0029,1","-0054,1","10031,1","240,M,-0023,1","240,N,-0029,1","99999,9,10019,1","3,1,025,1,+999,9",,"3,99,0130,1,999","SYN07601002 46/// /1411 11029 21054 30019 40031 53025 333 11023 21029 90710 91113=",
"01002099999","2023-11-23T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","139,1,N,0076,1","99999,9,9,9","999999,9,9,9","-0060,1","-0086,1","10053,1",,,"99999,9,10041,1","3,1,004,1,+999,9","0101,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-24T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","210,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0039,1","-0074,1","10061,1","240,M,-0038,1","240,N,-0066,1","99999,9,10049,1","1,1,004,1,+999,9",,"3,99,0100,1,999","SYN07601002 46/// /2110 11039 21074 30049 40061 51004 333 11038 21066 90710 91110=",
"01002099999","2023-11-24T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","280,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0061,1","-0071,1","10089,1","240,M,-0048,1","240,N,-0061,1","99999,9,10077,1","1,1,018,1,+999,9",,"3,99,0110,1,999","SYN07601002 46/// /2808 11061 21071 30077 40089 51018 333 11048 21061 90710 91111=",
"01002099999","2023-11-24T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","300,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0082,1","-0107,1","10120,1","240,M,-0067,1","240,N,-0082,1","99999,9,10108,1","1,1,018,1,+999,9",,"3,99,0140,1,999","SYN07601002 46/// /3010 11082 21107 30108 40120 51018 333 11067 21082 90710 91114=",
"01002099999","2023-11-24T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","248,1,N,0048,1","99999,9,9,9","999999,9,9,9","-0059,1","-0088,1","10134,1",,,"99999,9,10122,1",,"0074,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-25T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","160,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0073,1","-0098,1","10142,1","240,M,-0064,1","240,N,-0073,1","99999,9,10130,1","5,1,001,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /1606 11073 21098 30130 40142 55001 333 11064 21073 90710 91107=",
"01002099999","2023-11-25T20:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","233,1,N,0013,1","99999,9,9,9","999999,9,9,9","-0052,1","-0089,1","10141,1",,,"99999,9,10129,1",,,"9,99,0023,1,999","SYN004BUFR","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-11-25T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","210,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0070,1","-0103,1","10138,1","240,M,-0050,1","240,N,-0073,1","99999,9,10126,1","7,1,004,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /2106 11070 21103 30126 40138 57004 333 11050 21073 90710 91107=",
"01002099999","2023-11-26T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","150,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0058,1","-0116,1","10139,1","240,M,-0058,1","240,N,-0071,1","99999,9,10127,1","7,1,004,1,+999,9",,"3,99,0050,1,999","SYN07601002 46/// /1504 11058 21116 30127 40139 57004 333 11058 21071 90710 91105=",
"01002099999","2023-11-26T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","150,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0057,1","-0110,1","10138,1","240,M,-0044,1","240,N,-0062,1","99999,9,10126,1",,,"3,99,0050,1,999","SYN07601002 46/// /1504 11057 21110 30126 40138 54002 333 11044 21062 90710 91105=","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-11-26T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","180,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0026,1","-0068,1","10130,1","240,M,-0024,1","240,N,-0028,1","99999,9,10118,1","8,1,009,1,+999,9",,"3,99,0080,1,999","SYN07601002 46/// /1807 11026 21068 30118 40130 58009 333 11024 21028 90710 91108=",
"01002099999","2023-11-26T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","200,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0006,1","-0048,1","10112,1","240,M,-0005,1","240,N,-0012,1","99999,9,10100,1","8,1,010,1,+999,9",,"3,99,0080,1,999","SYN07601002 46/// /2007 11006 21048 30100 40112 58010 333 11005 21012 90710 91108=",
"01002099999","2023-11-27T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","210,1,N,0120,1","99999,9,9,N","999999,9,9,9","+0011,1","-0039,1","10097,1","240,M,+0016,1","240,N,+0007,1","99999,9,10086,1","7,1,007,1,+999,9",,"3,99,0150,1,999","SYN07601002 46/// /2112 10011 21039 30086 40097 57007 333 10016 20007 90710 91115=",
